"Project","Site","Plot","Grid","Depth_cm","Event_Time","Time_of_day","Sample_ID","Volume_mL","Evacuation_Date_YYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20250131","8","20250128","20250131",NA,NA,NA,"0.003118","0.222607752004398","bdl",NA,"0.011616","0.829317398102337","bdl","Performance Check NOT Within 25% - REASSESS","0.002101","0.0678316053439037","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","light color; sub-sampled in lab at 1627"
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20250204","8","20250131","20250204",NA,NA,NA,"0.001512","0.107948339009188","bdl",NA,"0.016913","1.20749355665503","bdl","Performance Check NOT Within 25% - REASSESS","0.000612","0.0197586589578625","bdl",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","light color"
"COMPASS","TEMPEST",NA,NA,NA,NA,NA,"TMP_FW_I5_20250406",NA,NA,NA,NA,NA,NA,"0.004666","0.333126289561424","bdl",NA,"0.108921","7.77634988969565","Within_Range","","0.006103","0.197037737940906","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20250509","14","20250506","20250509",NA,NA,NA,"0","0","bdl",NA,"0.015657","1.11782218509713","bdl","","0.00421","0.13592149381144","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1106"
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20250131","8","20250128","20250131",NA,NA,NA,"0.011512","0.82189238007525","bdl",NA,"0.014578","1.0407876230661","bdl","Performance Check NOT Within 25% - REASSESS","0.015793","0.509883171440395","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored; field collection"
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20250204","8","20250131","20250204",NA,NA,NA,"0.014856","1.06063526740774","bdl",NA,"0.026693","1.90573082881764","Within_Range","Performance Check NOT Within 25% - REASSESS","0.035604","1.14948904172506","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20250403","8","20250331","20250403",NA,NA,NA,"0.027199","1.94185639729558","Within_Range",NA,"0.056905","4.06269856568642","Within_Range","Performance Check NOT Within 25% - REASSESS","0.054001","1.74344336990773","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.031097","2.22015178450313","Within_Range","","0.012881","0.415868114438278","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20250131","8","20250128","20250131",NA,NA,NA,"0.003702","0.264302084002656","bdl",NA,"0.025095","1.79164257105528","Within_Range","Performance Check NOT Within 25% - REASSESS","0.007325","0.236490485075723","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored; field collection"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20250204","8","20250131","20250204",NA,NA,NA,"0.004376","0.312421912370508","bdl",NA,"0.077805","5.55484161151449","Within_Range","Performance Check NOT Within 25% - REASSESS","0.010266","0.331441818401007","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20250403","8","20250331","20250403",NA,NA,NA,"0.017333","1.2374792063798","bdl",NA,"0.033973","2.42548209071373","Within_Range","Performance Check NOT Within 25% - REASSESS","0.032563","1.05130916935437","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20250602","14","20250530","20250602",NA,NA,NA,"0.017666","1.2612535429473","bdl",NA,"0.042206","3.01327221972342","Within_Range","","0.026801","0.865280749558287","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","C6","15",NA,NA,"TMP_SW_C6_20250204","8","20250131","20250204",NA,NA,NA,"0.391485","27.9498382916747","Within_Range",NA,"0.023159","1.65342300470489","Within_Range","Performance Check NOT Within 25% - REASSESS","0.017052","0.550530478022011","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","C6","15",NA,NA,"TMP_SW_C6_20250406","7.5","20250403","20250406",NA,NA,NA,"0.024885","1.77664974619289","bdl",NA,"0.135581","9.67972470317777","Within_Range","","0.038204","1.23343105690552","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","C6","15",NA,NA,"TMP_SW_C6_20250602","14","20250530","20250602",NA,NA,NA,"0.006583","0.469989362233788","bdl",NA,"0.057695","4.11910014493064","Within_Range","","0.020785","0.671051840586881","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20250204","8","20250131","20250204",NA,NA,NA,"0.036214","2.58547695031663","Within_Range",NA,"0.023632","1.68719255784732","Within_Range","Performance Check NOT Within 25% - REASSESS","0.022648","0.731199523002727","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20250406","6","20250403","20250406",NA,NA,NA,"0.010441","0.745428973277075","bdl",NA,"0.043171","3.08216781968629","Within_Range","","0.033624","1.08556396862609","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20250509","8","20250506","20250509",NA,NA,NA,"0.004262","0.304282950302355","bdl",NA,"0.024606","1.75673070744715","Within_Range","","0.023329","0.753185873901917","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1209"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20250602","14","20250530","20250602",NA,NA,NA,"0.003075","0.219537792627814","bdl",NA,"0.04751","3.39194813910486","Within_Range","","0.028951","0.934694339034438","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","E3","15",NA,NA,"TMP_SW_E3_20250204","8","20250131","20250204",NA,NA,NA,"0.127253","9.08515210577795","Within_Range",NA,"0.024621","1.75780162350875","Within_Range","Performance Check NOT Within 25% - REASSESS","0.007718","0.249178643524154","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","E3","15",NA,NA,"TMP_SW_E3_20250403","8","20250331","20250403",NA,NA,NA,"0.021272","1.51870176415573","bdl",NA,"0.05195","3.70893929333819","Within_Range","","0.022002","0.710343160769428","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","E3","15",NA,NA,"TMP_SW_E3_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.028537","2.03738210999022","Within_Range","","0.011544","0.372702547401249","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","F4","15",NA,NA,"TMP_SW_F4_20250131","8","20250128","20250131",NA,NA,NA,"0.49829","35.5751176222808","Within_Range",NA,"0.027415","1.95727758858261","Within_Range","Performance Check NOT Within 25% - REASSESS","0.012887","0.416061826781003","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored; sub-sampled in lab at 1516"
"COMPASS","TEMPEST","SW","F4","15",NA,NA,"TMP_SW_F4_20250204","8","20250131","20250204",NA,NA,NA,"0.335391","23.9450405877187","Within_Range",NA,"0.028178","2.01175151891595","Within_Range","Performance Check NOT Within 25% - REASSESS","0.015785","0.509624888316763","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","F4","15",NA,NA,"TMP_SW_F4_20250509","6.5","20250506","20250509",NA,NA,NA,"0.05307","3.78890102593759","Within_Range",NA,"0.041067","2.93195399344599","Within_Range","","0.032811","1.05931594618697","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1221"
"COMPASS","TEMPEST","SW","F4","15",NA,NA,"TMP_SW_F4_20250602","14","20250530","20250602",NA,NA,NA,"0.010871","0.776128567042915","bdl",NA,"0.037578","2.68285891751804","Within_Range","","0.073587","2.37578502734024","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20250131","8","20250128","20250131",NA,NA,NA,"0.013733","0.980459351596022","bdl",NA,"0.020406","1.4568742101994","Within_Range","Performance Check NOT Within 25% - REASSESS","0.003052","0.0985350116656801","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored; sub-sampled in the lab at 1525"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20250204","8","20250131","20250204",NA,NA,NA,"0.046948","3.35182448399694","Within_Range",NA,"0.036848","2.63074100252022","Within_Range","Performance Check NOT Within 25% - REASSESS","0.014889","0.480697178469958","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20250403","7","20250331","20250403",NA,NA,NA,"0.009364","0.66853720005426","bdl",NA,"0.055676","3.9749548430394","Within_Range","","0.016664","0.53800374652585","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20250509","8","20250506","20250509",NA,NA,NA,"0.011362","0.811183219459259","bdl",NA,"0.035953","2.56684301084481","Within_Range","","0.014864","0.479890043708607","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1205"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20250602","14","20250530","20250602",NA,NA,NA,"0.009649","0.688884605224642","bdl",NA,"0.03701","2.64230689598549","Within_Range","","0.01718","0.554663008000126","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","H3","15",NA,NA,"TMP_SW_H3_20250204","8","20250131","20250204",NA,NA,NA,"0.08234","5.87861523413795","Within_Range",NA,"0.04534","3.23702228219352","Within_Range","Performance Check NOT Within 25% - REASSESS","0.028924","0.93382263349218","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","H3","15",NA,NA,"TMP_SW_H3_20250509","6","20250506","20250509",NA,NA,NA,"0.021594","1.54169076227805","bdl",NA,"0.055158","3.93797254171218","Within_Range","","0.054315","1.75358098251029","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","sub-sampled at 1224"
"COMPASS","TEMPEST","SW","H3","15",NA,NA,"TMP_SW_H3_20250602","14","20250530","20250602",NA,NA,NA,"0","0","bdl",NA,"0.031979","2.28312164892516","Within_Range","","0.020484","0.66133393806022","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","H6","15",NA,NA,"TMP_SW_H6_20250204","8","20250131","20250204",NA,NA,NA,"0.020404","1.45673142139119","bdl",NA,"0.018121","1.29373799681581","bdl","Performance Check NOT Within 25% - REASSESS","0.019225","0.620686631478604","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
"COMPASS","TEMPEST","SW","H6","15",NA,NA,"TMP_SW_H6_20250602","14","20250530","20250602",NA,NA,NA,"0.00183","0.130651759515089","bdl",NA,"0.029842","2.13055180734934","Within_Range","","0.015055","0.486056553285326","Within_Range",NA,"04/22/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day",NA
"COMPASS","TEMPEST","SW","I5","15",NA,NA,"TMP_SW_I5_20250204","8","20250131","20250204",NA,NA,NA,"0.011384","0.812753896349604","bdl",NA,"0.018785","1.3411438811426","bdl","Performance Check NOT Within 25% - REASSESS","0.017002","0.54891620849931","Within_Range",NA,"04/21/2026","TMP_FW_I5_20250406 sample missing from IDs,
  0421 NH4 PE Check does not pass (~30% diff) but CCVs do,
  slope and intercept look normal, 
  and PE check was fine the next day","colored"
